start_time,station_id,location_type,energy_delivered,session_duration_hr,charging_time_hr,utilization_rate,revenue,queue_proxy,hour,day_of_week,month,is_weekend,predicted_demand,recommended_price,current_revenue,dynamic_revenue,status,idle_time_hr,rush_hour,tou_period,utilization_band,util_multiplier,rush_multiplier,tou_multiplier,weekend_multiplier,idle_penalty,pricing_score,score_norm,new_dynamic_price,final_price,idle_rate_per_min,chargeable_idle_min,new_revenue,new_revenue_with_idle,baseline_revenue
2022-06-28 22:40:00,335,urban_public,56.63666667,7.696666667,,0.4545454545454545,60.24352810054894,100,22.0,Tuesday,6.0,0,54.68762847253749,18.0,849.55000005,1019.46000006,High Congestion,,0,peak_grid,medium,1.0,1.0,1.1,1.0,0.0,1.1,0.3254539225762247,15.98,,0.0,,905.0539333866,905.0539333866,764.595000045
2022-06-19 20:40:00,522,urban_public,31.5,4.5,,0.2863636363636364,31.80200625,63,20.0,Sunday,6.0,1,41.519918104498544,16.5,472.5,519.75,Healthy,,1,peak_grid,medium,1.0,1.3,1.1,1.1,0.0,1.5730000000000004,0.7305584104145256,17.19,,1.0,,541.485,541.485,425.25
2022-07-03 03:40:00,1162,urban_public,2.041666667,0.333333333,,0.0181818181818181,1.847708333635,4,3.0,Sunday,7.0,1,4.841989305508351,12.0,30.625000005,24.500000004,Underutilized,,0,normal,low,0.8,1.0,1.0,1.1,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.0,,31.46208333847,31.46208333847,27.5625000045
2022-07-14 07:35:00,111,urban_public,4.375,0.833333333,,0.0681818181818181,4.9278409075,15,7.0,Thursday,7.0,0,10.135504330959774,13.5,65.625,59.0625,Healthy,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.5,,66.54375,66.54375,59.0625
2022-07-09 13:15:00,1098,urban_public,137.3333333,1.916666667,,0.1727272727272727,155.18666662899997,38,13.0,Saturday,7.0,1,58.441184725925,15.0,2059.9999995,2059.9999995,Healthy,,0,solar_discount,low,0.8,1.0,0.9,1.1,0.0,0.7920000000000001,0.0616649537512847,15.18,,0.25,,2084.719999494,2084.719999494,1853.99999955
2022-07-07 16:45:00,585,urban_public,1.166666667,0.166666667,,0.0136363636363636,0.9333333336,3,16.0,Thursday,7.0,0,3.853455725393532,12.0,17.500000005,14.000000004,Underutilized,,0,solar_discount,low,0.8,1.0,0.9,1.0,0.0,0.7200000000000001,0.0,15.0,,0.25,,17.500000005,17.500000005,15.750000004500002
2022-07-14 18:20:00,1074,urban_public,3.5,0.5,,0.1,4.0075,22,18.0,Thursday,7.0,0,3.3088361662579024,13.5,52.5,47.25,Healthy,,1,peak_grid,low,0.8,1.3,1.1,1.0,0.0,1.144,0.3631380609797875,16.09,,1.0,,56.315,56.315,47.25
2022-07-08 10:15:00,1121,urban_public,5.833333333,0.833333333,,0.0454545454545454,5.203333333035999,10,10.0,Friday,7.0,0,11.139537329186284,12.0,87.499999995,69.999999996,Underutilized,,0,solar_discount,low,0.8,1.0,0.9,1.0,0.0,0.7200000000000001,0.0,15.0,,0.25,,87.499999995,87.499999995,78.74999999549999
2022-07-16 14:25:00,1124,urban_public,98.51666667,1.056388889,,0.0909090909090909,102.65436667014,20,14.0,Saturday,7.0,1,20.22222055794385,13.5,1477.7500000500002,1329.975000045,Healthy,,0,solar_discount,low,0.8,1.0,0.9,1.1,0.0,0.7920000000000001,0.0616649537512847,15.18,,0.25,,1495.4830000506,1495.4830000506,1329.975000045
2022-07-13 22:45:00,704,urban_public,32.08333333,5.166666667,,0.3090909090909091,31.201041663425,68,22.0,Wednesday,7.0,0,34.39952866353209,16.5,481.24999995,529.374999945,Healthy,,0,peak_grid,medium,1.0,1.0,1.1,1.0,0.0,1.1,0.3254539225762247,15.98,,0.0,,512.6916666134,512.6916666134,433.124999955
2022-07-04 11:05:00,702,urban_public,0.0,0.0,,0.0,0.0,0,11.0,Monday,7.0,0,0.0,12.0,0.0,0.0,Underutilized,,0,solar_discount,low,0.8,1.0,0.9,1.0,0.0,0.7200000000000001,0.0,15.0,,0.25,,0.0,0.0,0.0
2022-07-18 22:40:00,1137,urban_public,235.6111111,4.361111111,,0.3136363636363636,237.78960771734168,69,22.0,Monday,7.0,0,58.78718741393836,16.5,3534.1666665,3887.58333315,Healthy,,0,peak_grid,medium,1.0,1.0,1.1,1.0,0.0,1.1,0.3254539225762247,15.98,,0.0,,3765.065555378,3765.065555378,3180.74999985
2022-06-26 16:45:00,1134,urban_public,1.166666667,0.166666667,,0.0227272727272727,1.2104166670125005,5,16.0,Sunday,6.0,1,1.8698417143987984,12.0,17.500000005,14.000000004,Underutilized,,0,solar_discount,low,0.8,1.0,0.9,1.1,0.0,0.7920000000000001,0.0616649537512847,15.18,,0.25,,17.71000000506,17.71000000506,15.750000004500002
2022-06-20 22:15:00,887,urban_public,8.75,1.25,,0.0681818181818181,6.125,15,22.0,Monday,6.0,0,17.239636646987382,13.5,131.25,118.125,Healthy,,0,peak_grid,low,0.8,1.0,1.1,1.0,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.0,,134.8375,134.8375,118.125
2022-07-16 00:05:00,1143,urban_public,1.75,0.25,,0.0136363636363636,1.48166666725,3,0.0,Saturday,7.0,1,2.572809734596727,12.0,26.25,21.0,Underutilized,,0,normal,low,0.8,1.0,1.0,1.1,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.0,,26.9675,26.9675,23.625
2022-07-17 01:55:00,901,urban_public,0.583333333,0.083333333,,0.0045454545454545,0.6854166662750001,1,1.0,Sunday,7.0,1,1.0931719027102886,12.0,8.749999995,6.999999996,Underutilized,,0,normal,low,0.8,1.0,1.0,1.1,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.0,,8.98916666153,8.98916666153,7.8749999955
2022-07-01 16:40:00,897,urban_public,1.166666667,0.166666667,,0.0181818181818181,1.380555555561111,4,16.0,Friday,7.0,0,1.4671802849530349,12.0,17.500000005,14.000000004,Underutilized,,0,solar_discount,low,0.8,1.0,0.9,1.0,0.0,0.7200000000000001,0.0,15.0,,0.25,,17.500000005,17.500000005,15.750000004500002
2022-07-06 10:00:00,862,urban_public,0.0,0.0,,0.0,0.0,0,10.0,Wednesday,7.0,0,0.0,12.0,0.0,0.0,Underutilized,,0,solar_discount,low,0.8,1.0,0.9,1.0,0.0,0.7200000000000001,0.0,15.0,,0.25,,0.0,0.0,0.0
2022-06-29 21:05:00,330,urban_public,5.25,0.75,,0.0409090909090909,5.04,9,21.0,Wednesday,6.0,0,18.11569979764404,12.0,78.75,63.0,Underutilized,,1,peak_grid,low,0.8,1.3,1.1,1.0,0.0,1.144,0.3631380609797875,16.09,,1.0,,84.4725,84.4725,70.875
2022-07-17 09:45:00,1121,urban_public,3.791666667,0.583333333,,0.0318181818181818,3.382166666964,7,9.0,Sunday,7.0,1,20.828418108553706,12.0,56.875000005,45.500000004,Underutilized,,0,normal,low,0.8,1.0,1.0,1.1,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.5,,58.42958333847,58.42958333847,51.1875000045
2022-07-18 23:35:00,724,urban_public,22.45833333,3.833333333,,0.2363636363636363,22.54255207998749,52,23.0,Monday,7.0,0,58.26567434696575,15.0,336.87499995,336.87499995,Healthy,,0,normal,medium,1.0,1.0,1.0,1.0,0.0,1.0,0.2398081534772181,15.72,,0.0,,353.0449999476,353.0449999476,303.187499955
2022-06-23 23:55:00,1144,urban_public,11.375,1.75,,0.1272727272727272,11.277499995125,28,23.0,Thursday,6.0,0,66.85235993975755,13.5,170.625,153.5625,Healthy,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.0,,173.01375000000002,173.01375000000002,153.5625
2022-06-30 14:30:00,630,urban_public,13.4,0.223333333,,0.0136363636363636,15.10448,3,14.0,Thursday,6.0,0,4.368703749640745,12.0,201.0,160.8,Underutilized,,0,solar_discount,low,0.8,1.0,0.9,1.0,0.0,0.7200000000000001,0.0,15.0,,0.25,,201.0,201.0,180.9
2022-07-10 12:40:00,1009,urban_public,28.0,4.25,,0.2636363636363636,26.905846156,58,12.0,Sunday,7.0,1,92.57320774337444,16.5,420.0,462.0,Healthy,,0,solar_discount,medium,1.0,1.0,0.9,1.1,0.0,0.99,0.2312435765673175,15.69,,0.25,,439.32,439.32,378.0
2022-07-13 00:35:00,1096,urban_public,3.791666667,0.5,,0.05,4.221388887996111,11,0.0,Wednesday,7.0,0,3.2999089598415168,12.0,56.875000005,45.500000004,Underutilized,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.0,,57.67125000507,57.67125000507,51.1875000045
2022-06-24 09:55:00,965,urban_public,18.66666667,2.333333333,,0.1272727272727272,17.5466666698,28,9.0,Friday,6.0,0,37.123400042169294,13.5,280.00000005000004,252.000000045,Healthy,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.5,,283.9200000507,283.9200000507,252.000000045
2022-07-09 10:30:00,690,urban_public,94.4,0.860277778,,0.0454545454545454,110.92000000000002,10,10.0,Saturday,7.0,1,6.0161111106800025,12.0,1416.0,1132.8000000000002,Underutilized,,0,solar_discount,low,0.8,1.0,0.9,1.1,0.0,0.7920000000000001,0.0616649537512847,15.18,,0.25,,1432.992,1432.992,1274.4
2022-07-09 07:35:00,986,urban_public,45.91666667,4.666666667,,0.2545454545454545,42.959633336452,56,7.0,Saturday,7.0,1,99.80388487273376,15.0,688.7500000499999,688.7500000499999,Healthy,,0,normal,medium,1.0,1.0,1.0,1.1,0.0,1.1,0.3254539225762247,15.98,,0.5,,733.7483333865999,733.7483333865999,619.875000045
2022-06-25 06:40:00,217,urban_public,9.333333333,1.333333333,,0.0818181818181818,9.230666666337,18,6.0,Saturday,6.0,1,28.26103912411567,13.5,139.999999995,125.9999999955,Healthy,,0,normal,low,0.8,1.0,1.0,1.1,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.5,,143.82666666153,143.82666666153,125.9999999955
2022-06-19 04:05:00,580,urban_public,0.583333333,0.083333333,,0.0045454545454545,0.3694444440388889,1,4.0,Sunday,6.0,1,1.3187329762777529,12.0,8.749999995,6.999999996,Underutilized,,0,normal,low,0.8,1.0,1.0,1.1,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.0,,8.98916666153,8.98916666153,7.8749999955
2022-07-05 11:00:00,1137,urban_public,230.6111111,4.632222222,,0.3227272727272727,250.17225513389084,71,11.0,Tuesday,7.0,0,145.64850987151624,16.5,3459.1666665,3805.08333315,Healthy,,0,solar_discount,medium,1.0,1.0,0.9,1.0,0.0,0.9,0.1541623843782116,15.46,,0.25,,3565.247777606,3565.247777606,3113.24999985
2022-06-28 18:55:00,1062,urban_public,14.33333333,1.416666667,,0.0954545454545454,15.81785714532143,21,18.0,Tuesday,6.0,0,18.900695630009583,13.5,214.99999995,193.499999955,Healthy,,1,peak_grid,low,0.8,1.3,1.1,1.0,0.0,1.144,0.3631380609797875,16.09,,1.0,,230.6233332797,230.6233332797,193.499999955
2022-06-24 12:05:00,1154,urban_public,0.583333333,0.083333333,,0.0045454545454545,0.5249999997,1,12.0,Friday,6.0,0,1.120028480925287,12.0,8.749999995,6.999999996,Underutilized,,0,solar_discount,low,0.8,1.0,0.9,1.0,0.0,0.7200000000000001,0.0,15.0,,0.25,,8.749999995,8.749999995,7.8749999955
2022-07-02 04:45:00,1107,urban_public,0.583333333,0.083333333,,0.0136363636363636,0.6999999996,3,4.0,Saturday,7.0,1,0.4808337267004601,12.0,8.749999995,6.999999996,Underutilized,,0,normal,low,0.8,1.0,1.0,1.1,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.0,,8.98916666153,8.98916666153,7.8749999955
2022-07-17 23:55:00,1026,urban_public,161.9166667,2.666666667,,0.1863636363636363,158.8132638676111,41,23.0,Sunday,7.0,1,100.94368073875302,15.0,2428.7500005,2428.7500005,Healthy,,0,normal,low,0.8,1.0,1.0,1.1,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.0,,2495.135833847,2495.135833847,2185.87500045
2022-07-18 10:15:00,123,urban_public,2.333333333,0.333333333,,0.0181818181818181,1.267777776818889,4,10.0,Monday,7.0,0,4.844498564485047,12.0,34.999999995,27.999999996,Underutilized,,0,solar_discount,low,0.8,1.0,0.9,1.0,0.0,0.7200000000000001,0.0,15.0,,0.25,,34.999999995,34.999999995,31.4999999955
2022-07-13 06:00:00,1101,urban_public,1.166666667,0.166666667,,0.009090909090909,1.1588888888311113,2,6.0,Wednesday,7.0,0,2.301455830230428,12.0,17.500000005,14.000000004,Underutilized,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.5,,17.745000005070004,17.745000005070004,15.750000004500002
2022-07-01 13:15:00,1011,urban_public,25.26611111,3.968888889,,0.2409090909090909,22.39058703123979,53,13.0,Friday,7.0,0,72.47916865306657,15.0,378.99166665,378.99166665,Healthy,,0,solar_discount,medium,1.0,1.0,0.9,1.0,0.0,0.9,0.1541623843782116,15.46,,0.25,,390.6140777606,390.6140777606,341.092499985
2022-06-24 18:05:00,1049,urban_public,28.0,3.833333333,,0.2136363636363636,21.7217,47,18.0,Friday,6.0,0,109.70902594466264,15.0,420.0,420.0,Healthy,,1,peak_grid,medium,1.0,1.3,1.1,1.0,0.0,1.4300000000000002,0.6080849606029461,16.82,,1.0,,470.96,470.96,378.0
2022-07-15 04:30:00,902,urban_public,152.9166667,1.666666667,,0.1227272727272727,117.36354169225,27,4.0,Friday,7.0,0,21.138941812516567,13.5,2293.7500005,2064.37500045,Healthy,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.0,,2325.8625005070003,2325.8625005070003,2064.37500045
2022-06-20 06:00:00,888,urban_public,35.29166667,5.083333333,,0.2909090909090909,24.8929770856845,64,6.0,Monday,6.0,0,37.60367552185265,16.5,529.3750000499999,582.312500055,Healthy,,0,normal,medium,1.0,1.0,1.0,1.0,0.0,1.0,0.2398081534772181,15.72,,0.5,,554.7850000523999,554.7850000523999,476.437500045
2022-07-02 04:10:00,693,urban_public,32.0,1.166666667,,0.0636363636363636,17.84832,14,4.0,Saturday,7.0,1,17.120804349358448,13.5,480.0,432.0,Healthy,,0,normal,low,0.8,1.0,1.0,1.1,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.0,,493.12,493.12,432.0
2022-06-20 21:55:00,1111,urban_public,7.291666667,1.083333333,,0.0636363636363636,6.19791666695,14,21.0,Monday,6.0,0,13.911932908606346,13.5,109.375000005,98.4375000045,Healthy,,1,peak_grid,low,0.8,1.3,1.1,1.0,0.0,1.144,0.3631380609797875,16.09,,1.0,,117.32291667203,117.32291667203,98.4375000045
2022-06-23 18:30:00,1032,urban_public,110.0,0.75,,0.0409090909090909,125.4,9,18.0,Thursday,6.0,0,22.751782879174748,12.0,1650.0,1320.0,Underutilized,,1,peak_grid,low,0.8,1.3,1.1,1.0,0.0,1.144,0.3631380609797875,16.09,,1.0,,1769.9,1769.9,1485.0
2022-06-29 01:25:00,325,urban_public,11.41666667,1.0,,0.0636363636363636,11.2265791699445,14,1.0,Wednesday,6.0,0,12.352145630797612,13.5,171.25000004999998,154.125000045,Healthy,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.0,,173.64750005070002,173.64750005070002,154.125000045
2022-07-14 07:30:00,1159,urban_public,14.67666667,2.3325,,0.1590909090909091,14.611437046878518,35,7.0,Thursday,7.0,0,23.94017538922104,15.0,220.15000005,220.15000005,Healthy,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.5,,223.2321000507,223.2321000507,198.135000045
2022-07-17 08:55:00,1138,urban_public,0.0,0.0,,0.0,0.0,0,8.0,Sunday,7.0,1,0.0,12.0,0.0,0.0,Underutilized,,0,normal,low,0.8,1.0,1.0,1.1,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.5,,0.0,0.0,0.0
2022-07-14 22:10:00,227,urban_public,15.16666667,2.166666667,,0.1363636363636363,14.0017150030773,30,22.0,Thursday,7.0,0,19.548202549366728,13.5,227.50000005,204.750000045,Healthy,,0,peak_grid,low,0.8,1.0,1.1,1.0,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.0,,233.7183333847,233.7183333847,204.750000045
2022-06-28 05:15:00,698,urban_public,1.166666667,0.25,,0.0136363636363636,0.9333333336,3,5.0,Tuesday,6.0,0,2.829533628495537,12.0,17.500000005,14.000000004,Underutilized,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.0,,17.745000005070004,17.745000005070004,15.750000004500002
2022-07-15 23:05:00,1062,urban_public,5.726388889,0.859722222,,0.0454545454545454,6.319479169243452,10,23.0,Friday,7.0,0,81.8006286853941,12.0,85.89583333499999,68.716666668,Underutilized,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.0,,87.09837500169,87.09837500169,77.3062500015
2022-06-27 02:30:00,235,urban_public,7.583333333,1.083333333,,0.0818181818181818,5.877083333075,18,2.0,Monday,6.0,0,16.06134687260034,13.5,113.749999995,102.3749999955,Healthy,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.0,,115.34249999493,115.34249999493,102.3749999955
2022-07-12 17:30:00,771,urban_public,0.583333333,0.083333333,,0.0045454545454545,0.78166666622,1,17.0,Tuesday,7.0,0,1.0114419107412895,12.0,8.749999995,6.999999996,Underutilized,,1,normal,low,0.8,1.3,1.0,1.0,0.0,1.04,0.2740664611168207,15.82,,1.0,,9.22833332806,9.22833332806,7.8749999955
2022-07-03 07:10:00,849,urban_public,1.166666667,0.25,,0.0272727272727272,1.2016666670100002,6,7.0,Sunday,7.0,1,1.643711284108217,12.0,17.500000005,14.000000004,Underutilized,,0,normal,low,0.8,1.0,1.0,1.1,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.5,,17.97833333847,17.97833333847,15.750000004500002
2022-07-03 05:55:00,1081,urban_public,5.833333333,0.833333333,,0.0454545454545454,6.00833333299,10,5.0,Sunday,7.0,1,20.12758168181172,12.0,87.499999995,69.999999996,Underutilized,,0,normal,low,0.8,1.0,1.0,1.1,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.0,,89.89166666153,89.89166666153,78.74999999549999
2022-06-30 22:45:00,1026,urban_public,207.0305556,2.542222222,,0.1772727272727272,202.7174190940102,39,22.0,Thursday,6.0,0,167.68382605733856,15.0,3105.4583340000004,3105.4583340000004,Healthy,,0,peak_grid,low,0.8,1.0,1.1,1.0,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.0,,3190.3408617960004,3190.3408617960004,2794.9125006000004
2022-06-22 06:00:00,986,urban_public,43.58333333,4.333333333,,0.2363636363636363,27.875899997868,52,6.0,Wednesday,6.0,0,112.69144095531296,15.0,653.7499999500001,653.7499999500001,Healthy,,0,normal,medium,1.0,1.0,1.0,1.0,0.0,1.0,0.2398081534772181,15.72,,0.5,,685.1299999476,685.1299999476,588.374999955
2022-07-12 11:35:00,1066,urban_public,0.875,0.166666667,,0.0136363636363636,1.02046875,3,11.0,Tuesday,7.0,0,3.066503129804988,12.0,13.125,10.5,Underutilized,,0,solar_discount,low,0.8,1.0,0.9,1.0,0.0,0.7200000000000001,0.0,15.0,,0.25,,13.125,13.125,11.8125
2022-07-18 19:10:00,1068,urban_public,30.45833333,2.833333333,,0.2363636363636363,32.31967591900463,52,19.0,Monday,7.0,0,19.474252775999982,15.0,456.87499995,456.87499995,Healthy,,1,peak_grid,medium,1.0,1.3,1.1,1.0,0.0,1.4300000000000002,0.6080849606029461,16.82,,1.0,,512.3091666106,512.3091666106,411.187499955
2022-06-30 06:25:00,630,urban_public,0.0,0.0,,0.0,0.0,0,6.0,Thursday,6.0,0,0.0,12.0,0.0,0.0,Underutilized,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.5,,0.0,0.0,0.0
2022-07-05 04:25:00,790,urban_public,3.5,0.666666667,,0.0409090909090909,3.675,9,4.0,Tuesday,7.0,0,6.845494959277196,12.0,52.5,42.0,Underutilized,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.0,,53.235,53.235,47.25
2022-06-26 20:25:00,525,urban_public,13.01222222,2.108888889,,0.1181818181818181,12.833304164475,26,20.0,Sunday,6.0,1,139.90843122555427,13.5,195.1833333,175.66499997,Healthy,,1,peak_grid,low,0.8,1.3,1.1,1.1,0.0,1.2584000000000002,0.461116820829051,16.38,,1.0,,213.1401999636,213.1401999636,175.66499997
2022-06-30 15:35:00,340,urban_public,0.291666667,0.083333333,,0.0318181818181818,0.34416666706,7,15.0,Thursday,6.0,0,0.4985721762330345,12.0,4.375000005,3.500000004,Underutilized,,0,solar_discount,low,0.8,1.0,0.9,1.0,0.0,0.7200000000000001,0.0,15.0,,0.25,,4.375000005,4.375000005,3.9375000045
2022-07-03 13:45:00,709,urban_public,5.25,0.75,,0.0636363636363636,5.10750000075,14,13.0,Sunday,7.0,1,23.23910837738661,13.5,78.75,70.875,Healthy,,0,solar_discount,low,0.8,1.0,0.9,1.1,0.0,0.7920000000000001,0.0616649537512847,15.18,,0.25,,79.695,79.695,70.875
2022-06-24 22:05:00,1096,urban_public,3.791666667,0.583333333,,0.0363636363636363,4.221388887996111,8,22.0,Friday,6.0,0,12.402232913599637,12.0,56.875000005,45.500000004,Underutilized,,0,peak_grid,low,0.8,1.0,1.1,1.0,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.0,,58.42958333847,58.42958333847,51.1875000045
2022-06-22 12:45:00,744,urban_public,160.625,2.276388889,,0.1545454545454545,114.68625,34,12.0,Wednesday,6.0,0,33.5437133706621,15.0,2409.375,2409.375,Healthy,,0,solar_discount,low,0.8,1.0,0.9,1.0,0.0,0.7200000000000001,0.0,15.0,,0.25,,2409.375,2409.375,2168.4375
2022-06-27 11:45:00,309,urban_public,1.75,0.25,,0.0636363636363636,1.66425,14,11.0,Monday,6.0,0,1.732974585248765,13.5,26.25,23.625,Healthy,,0,solar_discount,low,0.8,1.0,0.9,1.0,0.0,0.7200000000000001,0.0,15.0,,0.25,,26.25,26.25,23.625
2022-07-02 02:00:00,691,urban_public,15.75,2.25,,0.1227272727272727,11.34,27,2.0,Saturday,7.0,1,43.17021590610167,13.5,236.25,212.625,Healthy,,0,normal,low,0.8,1.0,1.0,1.1,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.0,,242.7075,242.7075,212.625
2022-06-27 07:15:00,109,urban_public,5.25,0.75,,0.0409090909090909,5.271,9,7.0,Monday,6.0,0,15.114695002612812,12.0,78.75,63.0,Underutilized,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.5,,79.8525,79.8525,70.875
2022-07-04 07:15:00,979,urban_public,1.75,0.25,,0.0136363636363636,1.75,3,7.0,Monday,7.0,0,2.6752866289221355,12.0,26.25,21.0,Underutilized,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.5,,26.6175,26.6175,23.625
2022-06-20 15:55:00,883,urban_public,0.583333333,0.083333333,,0.0136363636363636,0.53083333303,3,15.0,Monday,6.0,0,1.2044156356617868,12.0,8.749999995,6.999999996,Underutilized,,0,solar_discount,low,0.8,1.0,0.9,1.0,0.0,0.7200000000000001,0.0,15.0,,0.25,,8.749999995,8.749999995,7.8749999955
2022-06-24 17:45:00,849,urban_public,2.625,0.416666667,,0.0363636363636363,2.70375,8,17.0,Friday,6.0,0,4.314768876814884,12.0,39.375,31.5,Underutilized,,1,normal,low,0.8,1.3,1.0,1.0,0.0,1.04,0.2740664611168207,15.82,,1.0,,41.5275,41.5275,35.4375
2022-07-15 21:00:00,1083,urban_public,8.75,1.25,,0.0727272727272727,7.56875,16,21.0,Friday,7.0,0,16.433295123486126,13.5,131.25,118.125,Healthy,,1,peak_grid,low,0.8,1.3,1.1,1.0,0.0,1.144,0.3631380609797875,16.09,,1.0,,140.7875,140.7875,118.125
2022-07-11 01:05:00,1088,urban_public,21.33333333,2.916666667,,0.2272727272727272,17.245866663972,50,1.0,Monday,7.0,0,21.333333329999977,15.0,319.99999995,319.99999995,Healthy,,0,normal,medium,1.0,1.0,1.0,1.0,0.0,1.0,0.2398081534772181,15.72,,0.0,,335.3599999476,335.3599999476,287.999999955
2022-06-24 22:40:00,1093,urban_public,0.583333333,0.083333333,,0.0045454545454545,0.6999999996,1,22.0,Friday,6.0,0,1.054370821541972,12.0,8.749999995,6.999999996,Underutilized,,0,peak_grid,low,0.8,1.0,1.1,1.0,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.0,,8.98916666153,8.98916666153,7.8749999955
2022-07-11 02:35:00,105,urban_public,7.875,1.166666667,,0.0727272727272727,8.852812502625,16,2.0,Monday,7.0,0,14.731868608929458,13.5,118.125,106.3125,Healthy,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.0,,119.77875,119.77875,106.3125
2022-06-19 12:40:00,1060,urban_public,1.166666667,0.166666667,,0.009090909090909,1.37666666706,2,12.0,Sunday,6.0,1,2.4620749484108098,12.0,17.500000005,14.000000004,Underutilized,,0,solar_discount,low,0.8,1.0,0.9,1.1,0.0,0.7920000000000001,0.0616649537512847,15.18,,0.25,,17.71000000506,17.71000000506,15.750000004500002
2022-06-22 15:15:00,1163,urban_public,1.166666667,0.166666667,,0.009090909090909,0.8166666669,2,15.0,Wednesday,6.0,0,2.2975618910241327,12.0,17.500000005,14.000000004,Underutilized,,0,solar_discount,low,0.8,1.0,0.9,1.0,0.0,0.7200000000000001,0.0,15.0,,0.25,,17.500000005,17.500000005,15.750000004500002
2022-06-28 09:25:00,1105,urban_public,0.0,0.0,,0.0045454545454545,0.0,1,9.0,Tuesday,6.0,0,0.0,12.0,0.0,0.0,Underutilized,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.5,,0.0,0.0,0.0
2022-07-05 04:15:00,890,urban_public,0.0,0.0,,0.009090909090909,0.0,2,4.0,Tuesday,7.0,0,0.0,12.0,0.0,0.0,Underutilized,,0,normal,low,0.8,1.0,1.0,1.0,0.0,0.8,0.0685166152792051,15.21,,0.0,,0.0,0.0,0.0
2022-06-23 15:35:00,937,urban_public,0.583333333,0.083333333,,0.009090909090909,0.50166666638,2,15.0,Thursday,6.0,0,1.4427788755252982,12.0,8.749999995,6.999999996,Underutilized,,0,solar_discount,low,0.8,1.0,0.9,1.0,0.0,0.7200000000000001,0.0,15.0,,0.25,,8.749999995,8.749999995,7.8749999955
2022-07-17 16:15:00,1149,urban_public,7.583333333,1.083333333,,0.0818181818181818,7.697083332994999,18,16.0,Sunday,7.0,1,7.686103635778011,13.5,113.749999995,102.3749999955,Healthy,,0,solar_discount,low,0.8,1.0,0.9,1.1,0.0,0.7920000000000001,0.0616649537512847,15.18,,0.25,,115.11499999494,115.11499999494,102.3749999955
2022-07-15 10:30:00,347,urban_public,5.833333333,0.833333333,,0.0727272727272727,5.774999999669999,16,10.0,Friday,7.0,0,14.60206648404996,13.5,87.499999995,78.74999999549999,Healthy,,0,solar_discount,low,0.8,1.0,0.9,1.0,0.0,0.7200000000000001,0.0,15.0,,0.25,,87.499999995,87.499999995,78.74999999549999
2022-06-26 00:45:00,987,urban_public,0.0,0.0,,0.0045454545454545,0.0,1,0.0,Sunday,6.0,1,0.0,12.0,0.0,0.0,Underutilized,,0,normal,low,0.8,1.0,1.0,1.1,0.0,0.8800000000000001,0.1370332305584104,15.41,,0.0,,0.0,0.0,0.0
